T-K,44404.006,3762833.055,196.791,,,,,,,28,0918LB90-_192,1.295,201522,kT
T-K,44403.946,3762884.065,195.927,,,,,,,28,0918LB90-_10,1.295,201340,kT
T-K,44403.915,3762854.128,196.757,,,,,,,28,0918LB90-_132,1.295,201462,kT
T-K,44403.832,3762865.263,196.456,,,,,,,28,0918LB90-_129,1.295,201459,kT
T-K,44403.681,3762853.813,196.78,,,,,,,28,0918LB90-_113,1.295,201443,kT
T-K,44403.52,3762869.741,196.124,,,,,,,28,0918LB90-_109,1.295,201439,kT
T-K,44402.683,3762848.831,196.711,,,,,,,28,0918LB90-_94,1.295,201424,kT
T-K,44401.753,3762851.641,196.754,,,,,,,28,0918LB90-_114,1.295,201444,kT
T-K,44401.185,3762867.923,196.329,,,,,,,28,0918LB90-_128,1.295,201458,kT
T-K,44401.007,3762883.652,195.877,,,,,,,28,0918LB90-_9,1.295,201339,kT
T-K,44400.29,3762871.738,196.043,,,,,,,28,0918LB90-_108,1.295,201438,kT
T-K,44399.075,3762850.025,196.709,,,,,,,28,0918LB90-_115,1.295,201445,kT
T-K,44398.571,3762869.35,196.27,,,,,,,28,0918LB90-_127,1.295,201457,kT
T-K,44398.55,3762834.602,196.595,,,,,,,28,0918LB90-_191,1.295,201521,kT
T-K,44397.941,3762846.764,196.55,,,,,,,28,0918LB90-_95,1.295,201425,kT
T-K,44396.257,3762849.289,196.622,,,,,,,28,0918LB90-_116,1.295,201446,kT
T-K,44395.705,3762872.726,196.002,,,,,,,28,0918LB90-_107,1.295,201437,kT
T-K,44394.683,3762834.432,196.459,,,,,,,28,0918LB90-_190,1.295,201520,kT
T-K,44394.448,3762869.94,196.249,,,,,,,28,0918LB90-_126,1.295,201456,kT
T-K,44394.317,3762846.45,196.421,,,,,,,28,0918LB90-_96,1.295,201426,kT
T-K,44394.094,3762884.888,195.707,,,,,,,28,0918LB90-_8,1.295,201338,kT
T-K,44393.358,3762849.341,196.526,,,,,,,28,0918LB90-_117,1.295,201447,kT
T-K,44392.567,3762872.551,195.992,,,,,,,28,0918LB90-_106,1.295,201436,kT
T-K,44392.08,3762869.513,196.23,,,,,,,28,0918LB90-_125,1.295,201455,kT
T-K,44391.866,3762833.848,196.376,,,,,,,28,0918LB90-_189,1.295,201519,kT
T-K,44390.298,3762850.406,196.406,,,,,,,28,0918LB90-_118,1.295,201448,kT
T-K,44389.646,3762847.613,196.246,,,,,,,28,0918LB90-_97,1.295,201427,kT
T-K,44389.018,3762867.992,196.201,,,,,,,28,0918LB90-_124,1.295,201454,kT
T-K,44388.861,3762871.233,195.992,,,,,,,28,0918LB90-_105,1.295,201435,kT
